date,district,total_o2_beds,total_nono2_beds,total_icu_beds,total_ccc_beds,occupied_o2_beds,occupied_nono2_beds,occupied_icu_beds,occupied_ccc_beds
2021-11-19,Ramanathapuram,473,501,121,740,3,2,0,0
2021-11-19,Ranipet,376,152,13,1366,5,19,0,0
2021-11-19,Salem,1827,1559,528,4586,67,113,38,0
2021-11-19,Sivagangai,1133,583,190,240,14,27,5,0
2021-11-19,Tenkasi,126,147,27,142,5,5,0,0
2021-11-19,Thanjavur,714,994,241,1934,88,144,20,4
2021-11-19,Theni,1062,496,134,1540,2,0,0,0
2021-11-19,Thirupathur,419,363,79,475,2,19,1,0
2021-11-19,Thiruvallur,1152,718,143,1570,31,19,3,0
2021-11-19,Thiruvannamalai,978,254,202,204,25,14,11,0
2021-11-19,Thiruvarur,394,256,144,909,18,22,12,0
2021-11-19,Thoothukudi,643,316,132,754,3,9,7,0
2021-11-19,Tirunelveli,425,333,186,1184,16,2,5,0
2021-11-19,Tiruppur,770,601,211,250,51,24,12,0
2021-11-19,Trichy,2135,1422,434,1931,52,43,25,0
2021-11-19,Vellore,655,126,131,2239,25,0,6,0
2021-11-19,Villupuram,395,280,97,140,17,8,10,0
2021-11-19,Virudhunagar,788,455,137,184,5,5,0,0
2021-11-19,All,41045,27266,8794,35848,1404,1341,556,8
2021-11-20,Ariyalur,453,88,72,656,16,10,1,0
2021-11-20,Chengalpattu,1987,2797,670,2030,39,26,10,0
2021-11-20,Chennai,8168,3750,1852,100,182,227,109,0
2021-11-20,Coimbatore,3430,1875,523,3884,218,191,70,0
2021-11-20,Cuddalore,911,640,162,1832,7,33,15,0
2021-11-20,Dharmapuri,235,214,128,500,9,48,2,0
2021-11-20,Dindigul,568,805,166,751,10,28,1,0
2021-11-20,Erode,2001,957,333,175,142,107,58,0
2021-11-20,Kallakurichi,504,254,57,1540,6,3,2,0
2021-11-20,Kancheepuram,1255,1399,127,1172,37,2,3,0
2021-11-20,Kanyakumari,803,988,243,455,27,37,13,0
2021-11-20,Karur,972,281,160,326,48,7,11,0
2021-11-20,Krishnagiri,816,180,145,480,32,1,14,0
2021-11-20,Madurai,2032,1337,576,194,59,12,26,0
2021-11-20,Mayiladuthurai,276,221,17,132,14,21,0,0
2021-11-20,Nagapattinam,226,281,51,167,3,21,4,0
2021-11-20,Namakkal,523,366,122,752,55,20,16,3
2021-11-20,Nilgiris,574,322,81,48,53,42,19,0
2021-11-20,Perambalur,280,509,50,166,0,0,0,0
2021-11-20,Pudukottai,540,450,109,100,3,33,12,0
2021-11-20,Ramanathapuram,473,501,121,740,2,2,0,0
2021-11-20,Ranipet,376,152,13,1366,3,19,0,0
2021-11-20,Salem,1827,1559,528,4586,71,132,40,0
2021-11-20,Sivagangai,1133,583,190,240,12,29,5,0
2021-11-20,Tenkasi,126,147,27,142,5,6,0,0
2021-11-20,Thanjavur,714,994,241,1934,96,159,22,3
2021-11-20,Theni,1062,496,134,1540,2,0,0,0
2021-11-20,Thirupathur,419,363,79,475,3,14,1,0
2021-11-20,Thiruvallur,1152,718,143,1570,29,14,2,0
2021-11-20,Thiruvannamalai,978,254,202,204,28,12,10,0
2021-11-20,Thiruvarur,394,256,144,909,21,22,12,0
2021-11-20,Thoothukudi,643,316,132,754,3,7,2,0
2021-11-20,Tirunelveli,425,333,186,1184,18,1,4,0
2021-11-20,Tiruppur,767,599,209,250,43,27,9,0
2021-11-20,Trichy,2135,1422,434,1931,47,44,27,0
2021-11-20,Vellore,655,126,131,2239,24,0,6,0
2021-11-20,Villupuram,395,280,97,140,13,9,9,0
2021-11-20,Virudhunagar,788,455,137,184,5,8,0,2
2021-11-20,All,41016,27268,8792,35848,1385,1374,535,8
2021-11-21,Ariyalur,453,88,72,656,21,11,1,0
2021-11-21,Chengalpattu,1987,2797,670,2030,40,33,11,0
2021-11-21,Chennai,8168,3750,1852,100,188,230,100,0
2021-11-21,Coimbatore,3430,1870,523,3884,240,167,73,0
2021-11-21,Cuddalore,911,640,162,1832,9,34,25,0
2021-11-21,Dharmapuri,235,214,128,500,11,44,2,0
2021-11-21,Dindigul,568,805,166,751,10,27,3,0
2021-11-21,Erode,2001,957,333,175,130,116,54,0
2021-11-21,Kallakurichi,504,254,57,1540,8,2,2,0
2021-11-21,Kancheepuram,1255,1399,127,1172,38,1,3,0
2021-11-21,Kanyakumari,803,988,243,455,27,44,13,0
2021-11-21,Karur,972,281,160,326,47,7,11,0
2021-11-21,Krishnagiri,816,180,145,480,32,1,15,0
2021-11-21,Madurai,2032,1337,576,194,56,13,27,0
2021-11-21,Mayiladuthurai,276,221,17,132,8,20,2,0
2021-11-21,Nagapattinam,226,281,51,167,4,23,4,0
2021-11-21,Namakkal,523,366,122,752,50,18,20,2
2021-11-21,Nilgiris,574,322,81,48,53,42,21,0
2021-11-21,Perambalur,280,509,50,166,0,1,0,0
2021-11-21,Pudukottai,540,450,109,100,0,31,12,0
2021-11-21,Ramanathapuram,473,501,121,740,2,1,0,0
2021-11-21,Ranipet,376,152,13,1366,3,19,0,0
2021-11-21,Salem,1827,1559,528,4586,70,129,43,0
2021-11-21,Sivagangai,1133,583,190,240,13,29,5,0
2021-11-21,Tenkasi,126,147,27,142,5,6,0,0
2021-11-21,Thanjavur,714,994,241,1934,94,156,25,3
2021-11-21,Theni,1062,496,134,1540,3,0,0,0
2021-11-21,Thirupathur,419,363,79,475,3,14,1,0
2021-11-21,Thiruvallur,1152,718,143,1570,29,13,2,0
2021-11-21,Thiruvannamalai,978,254,202,204,28,13,10,0
2021-11-21,Thiruvarur,394,256,144,909,21,23,12,0
2021-11-21,Thoothukudi,643,316,132,754,4,8,3,0
2021-11-21,Tirunelveli,425,333,186,1184,17,2,6,0
2021-11-21,Tiruppur,766,599,209,250,41,25,8,0
2021-11-21,Trichy,2135,1422,434,1931,47,45,27,0
2021-11-21,Vellore,655,126,131,2239,20,1,6,0
2021-11-21,Villupuram,395,280,97,140,13,6,10,0
2021-11-21,Virudhunagar,788,454,137,184,5,8,0,2
2021-11-21,All,41015,27262,8792,35848,1390,1363,557,7
2021-11-22,Ariyalur,453,88,72,656,21,10,1,0
2021-11-22,Chengalpattu,1987,2797,670,2030,42,37,11,0
2021-11-22,Chennai,8168,3750,1848,100,169,231,96,0
2021-11-22,Coimbatore,3429,1875,523,3884,231,177,83,0
2021-11-22,Cuddalore,911,640,162,1832,8,43,17,0
2021-11-22,Dharmapuri,235,214,128,500,10,50,3,0
2021-11-22,Dindigul,568,805,166,751,14,22,3,0
2021-11-22,Erode,2001,957,333,175,139,123,60,0
2021-11-22,Kallakurichi,504,254,57,1540,7,2,2,0
2021-11-22,Kancheepuram,1255,1399,127,1172,27,1,3,0
2021-11-22,Kanyakumari,803,988,243,455,28,43,13,0
2021-11-22,Karur,972,281,160,326,43,7,10,0
2021-11-22,Krishnagiri,816,180,145,480,32,1,15,0
2021-11-22,Madurai,2032,1337,576,194,56,11,26,0
2021-11-22,Mayiladuthurai,276,221,17,132,8,16,1,0
2021-11-22,Nagapattinam,226,281,51,167,5,17,10,0
2021-11-22,Namakkal,523,366,122,468,52,22,21,4
2021-11-22,Nilgiris,574,322,81,48,45,51,20,0
2021-11-22,Perambalur,280,509,50,166,0,2,0,0
2021-11-22,Pudukottai,540,450,109,100,2,41,12,0
2021-11-22,Ramanathapuram,473,501,121,740,1,2,0,0
2021-11-22,Ranipet,376,152,13,1366,0,15,0,0
2021-11-22,Salem,1827,1559,528,4586,75,142,42,0
2021-11-22,Sivagangai,1133,583,190,240,12,31,5,0
2021-11-22,Tenkasi,126,147,27,142,3,4,0,0
2021-11-22,Thanjavur,714,994,241,1934,98,164,26,3
2021-11-22,Theni,1062,496,134,1540,2,0,0,0
2021-11-22,Thirupathur,419,363,79,475,1,13,2,0
2021-11-22,Thiruvallur,1152,718,143,1570,35,14,6,0
2021-11-22,Thiruvannamalai,978,254,202,204,29,13,10,0
2021-11-22,Thiruvarur,394,256,144,909,23,19,12,0
2021-11-22,Thoothukudi,643,316,132,754,4,10,5,0
2021-11-22,Tirunelveli,425,333,186,1184,20,1,8,0
2021-11-22,Tiruppur,766,599,209,250,44,25,7,0
2021-11-22,Trichy,2135,1422,434,1931,49,40,25,0
2021-11-22,Vellore,655,126,131,2239,21,2,6,0
2021-11-22,Villupuram,395,280,97,140,10,7,10,0
2021-11-22,Virudhunagar,788,454,137,184,7,9,0,2
2021-11-22,All,41014,27267,8788,35564,1373,1418,571,9
2021-11-23,Ariyalur,453,88,72,656,21,11,1,0
2021-11-23,Chengalpattu,1987,2797,670,2030,39,36,12,0
2021-11-23,Chennai,8168,3750,1851,100,169,236,99,0
2021-11-23,Coimbatore,3429,1875,523,3884,223,188,88,0
2021-11-23,Cuddalore,911,640,162,1832,6,29,16,0
2021-11-23,Dharmapuri,235,214,128,500,14,43,2,0
2021-11-23,Dindigul,568,805,166,751,11,24,3,0
2021-11-23,Erode,2001,957,333,175,152,127,64,0
2021-11-23,Kallakurichi,504,254,57,1540,5,3,1,0
2021-11-23,Kancheepuram,1255,1399,127,1172,25,2,3,0
2021-11-23,Kanyakumari,803,988,243,455,28,40,13,0
2021-11-23,Karur,972,281,160,326,41,9,11,0
2021-11-23,Krishnagiri,816,180,145,480,30,1,14,0
2021-11-23,Madurai,2032,1337,576,194,56,11,25,0
2021-11-23,Mayiladuthurai,276,221,17,132,6,18,2,0
2021-11-23,Nagapattinam,226,281,51,167,10,19,9,0
2021-11-23,Namakkal,523,366,122,468,59,22,22,4
2021-11-23,Nilgiris,574,322,81,48,54,50,20,0
2021-11-23,Perambalur,280,509,50,166,0,2,0,0
2021-11-23,Pudukottai,540,450,109,100,1,43,13,0
2021-11-23,Ramanathapuram,473,501,121,740,1,2,0,0
2021-11-23,Ranipet,376,152,13,1366,2,18,0,0
2021-11-23,Salem,1827,1559,528,4586,75,135,43,0
2021-11-23,Sivagangai,973,518,115,240,11,17,7,0
2021-11-23,Tenkasi,126,147,27,142,3,4,0,0
2021-11-23,Thanjavur,714,994,241,1934,102,158,27,2
2021-11-23,Theni,1062,496,134,1540,2,0,1,0
2021-11-23,Thirupathur,419,363,79,475,1,12,2,0
2021-11-23,Thiruvallur,1152,718,143,1570,38,15,6,0
2021-11-23,Thiruvannamalai,978,254,202,204,29,12,10,0
2021-11-23,Thiruvarur,394,256,144,909,22,18,12,0
2021-11-23,Thoothukudi,643,316,132,754,3,10,6,0
2021-11-23,Tirunelveli,425,333,186,1184,19,1,8,0
2021-11-23,Tiruppur,766,599,209,250,53,23,8,0
2021-11-23,Trichy,2135,1422,434,1931,43,33,26,0
2021-11-23,Vellore,655,126,131,2239,20,2,6,0
2021-11-23,Villupuram,395,280,97,140,12,7,11,0
2021-11-23,Virudhunagar,788,454,137,184,7,9,0,2
2021-11-23,All,40854,27202,8716,35564,1393,1390,591,8
2021-11-24,Ariyalur,453,88,72,656,29,3,1,0
2021-11-24,Chengalpattu,1987,2797,670,2030,43,35,14,0
2021-11-24,Chennai,8168,3750,1851,100,186,255,100,0
2021-11-24,Coimbatore,3429,1870,523,3884,235,192,86,7
2021-11-24,Cuddalore,911,640,162,1832,8,40,16,0
2021-11-24,Dharmapuri,235,214,128,500,14,50,3,0
2021-11-24,Dindigul,568,805,166,751,10,21,4,0
2021-11-24,Erode,2001,957,333,175,154,127,55,0
2021-11-24,Kallakurichi,504,254,57,1540,6,3,1,0
2021-11-24,Kancheepuram,1255,1399,127,1172,46,1,4,0
2021-11-24,Kanyakumari,803,988,243,455,28,35,13,0
2021-11-24,Karur,972,281,160,326,54,16,12,0
2021-11-24,Krishnagiri,816,180,145,480,32,1,11,0
2021-11-24,Madurai,2032,1337,576,194,56,14,22,0
2021-11-24,Mayiladuthurai,276,221,17,132,4,15,2,0
2021-11-24,Nagapattinam,226,281,51,167,11,19,8,0
2021-11-24,Namakkal,523,366,122,468,63,23,23,2
2021-11-24,Nilgiris,574,322,81,48,55,39,16,0
2021-11-24,Perambalur,280,509,50,166,0,4,0,0
2021-11-24,Pudukottai,540,450,109,100,1,46,13,0
2021-11-24,Ramanathapuram,473,501,121,740,1,1,0,0
2021-11-24,Ranipet,376,152,13,1366,2,14,0,0
2021-11-24,Salem,1827,1559,528,4586,77,134,44,0
2021-11-24,Sivagangai,973,518,115,240,14,16,8,0
2021-11-24,Tenkasi,126,147,27,142,3,4,0,0
2021-11-24,Thanjavur,714,994,241,1934,106,161,21,2
2021-11-24,Theni,1062,496,134,1540,2,0,1,0
2021-11-24,Thirupathur,419,363,79,475,1,13,2,0
2021-11-24,Thiruvallur,1152,718,143,1570,34,16,5,0
2021-11-24,Thiruvannamalai,978,254,202,204,25,9,10,0
2021-11-24,Thiruvarur,394,256,144,909,22,19,11,0
2021-11-24,Thoothukudi,643,316,132,754,3,8,8,0
2021-11-24,Tirunelveli,425,333,186,1184,20,1,5,0
2021-11-24,Tiruppur,768,596,211,250,35,26,10,0
2021-11-24,Trichy,2135,1422,434,1931,45,42,23,0
2021-11-24,Vellore,655,126,131,2239,24,3,8,0
2021-11-24,Villupuram,395,280,97,140,12,6,11,0
2021-11-24,Virudhunagar,787,455,137,184,7,7,0,2
2021-11-24,All,40855,27195,8718,35564,1468,1419,571,13
2021-11-25,Ariyalur,453,88,72,656,32,3,1,0
2021-11-25,Chengalpattu,1987,2797,670,2030,46,35,14,0
2021-11-25,Chennai,8168,3750,1851,100,182,261,94,0
2021-11-25,Coimbatore,3437,1880,518,3884,240,197,86,6
2021-11-25,Cuddalore,911,640,162,1832,8,19,16,0
2021-11-25,Dharmapuri,235,214,128,500,12,48,5,0
2021-11-25,Dindigul,568,805,166,751,11,24,3,0
2021-11-25,Erode,2001,957,333,175,159,140,56,0
2021-11-25,Kallakurichi,504,254,57,1540,6,3,1,0
2021-11-25,Kancheepuram,1255,1399,127,1172,42,2,4,0
2021-11-25,Kanyakumari,803,988,243,455,28,34,13,0
2021-11-25,Karur,974,281,160,326,48,14,16,0
2021-11-25,Krishnagiri,816,180,145,480,32,1,12,0
2021-11-25,Madurai,2032,1337,576,194,57,16,21,0
2021-11-25,Mayiladuthurai,276,221,17,132,7,15,1,0
2021-11-25,Nagapattinam,226,281,51,167,11,19,8,0
2021-11-25,Namakkal,523,366,122,388,53,16,20,2
2021-11-25,Nilgiris,574,322,81,48,56,33,16,0
2021-11-25,Perambalur,280,509,50,166,0,4,0,0
2021-11-25,Pudukottai,540,450,109,100,0,42,19,0
2021-11-25,Ramanathapuram,473,501,121,740,1,1,0,0
2021-11-25,Ranipet,376,152,13,1366,2,14,0,0
2021-11-25,Salem,1827,1559,528,4586,80,139,43,0
2021-11-25,Sivagangai,973,518,115,240,16,20,8,0
2021-11-25,Tenkasi,126,147,27,142,4,6,0,0
2021-11-25,Thanjavur,714,994,241,1934,109,160,26,1
2021-11-25,Theni,1062,496,134,1540,1,1,1,0
2021-11-25,Thirupathur,419,363,79,475,2,15,5,0
2021-11-25,Thiruvallur,1152,718,143,1570,31,21,4,0
2021-11-25,Thiruvannamalai,978,254,202,204,25,9,10,0
2021-11-25,Thiruvarur,394,256,144,909,21,21,9,0
2021-11-25,Thoothukudi,643,316,132,754,6,7,7,0
2021-11-25,Tirunelveli,425,333,186,1184,26,3,5,0
2021-11-25,Tiruppur,768,596,211,250,43,25,12,0
2021-11-25,Trichy,2135,1422,434,1931,41,40,26,0
2021-11-25,Vellore,655,126,131,2239,20,2,8,0
2021-11-25,Villupuram,395,280,97,140,13,3,10,0
2021-11-25,Virudhunagar,787,456,137,184,7,7,1,2
2021-11-25,All,40865,27206,8713,35484,1478,1420,581,11
2021-11-26,Ariyalur,453,88,72,656,25,10,1,0
2021-11-26,Chengalpattu,1986,2797,670,2030,43,29,15,0
2021-11-26,Chennai,8170,3751,1853,100,185,257,91,0
2021-11-26,Coimbatore,3437,1880,518,3884,238,209,84,6
2021-11-26,Cuddalore,911,640,162,1832,8,23,12,0
2021-11-26,Dharmapuri,235,214,128,500,12,51,5,0
2021-11-26,Dindigul,568,805,166,751,7,23,3,0
2021-11-26,Erode,2001,957,333,175,166,146,65,0
2021-11-26,Kallakurichi,504,254,57,1540,8,3,1,0
2021-11-26,Kancheepuram,1255,1399,127,1172,40,2,4,0
2021-11-26,Kanyakumari,803,988,243,455,29,33,13,0
2021-11-26,Karur,973,281,164,326,56,15,12,0
2021-11-26,Krishnagiri,816,180,145,480,32,1,10,0
2021-11-26,Madurai,2032,1337,576,194,56,14,20,0
2021-11-26,Mayiladuthurai,276,221,17,132,6,17,2,0
2021-11-26,Nagapattinam,226,281,51,167,10,11,6,0
2021-11-26,Namakkal,523,366,122,388,54,21,21,4
2021-11-26,Nilgiris,574,322,81,48,43,31,16,0
2021-11-26,Perambalur,280,509,50,166,0,4,0,0
2021-11-26,Pudukottai,540,450,109,100,0,33,19,0
2021-11-26,Ramanathapuram,473,501,121,740,1,1,0,0
2021-11-26,Ranipet,376,152,13,1366,3,21,0,0
2021-11-26,Salem,1757,1559,528,4586,87,138,44,0
2021-11-26,Sivagangai,973,518,115,240,19,19,7,0
2021-11-26,Tenkasi,126,147,27,142,4,6,0,0
2021-11-26,Thanjavur,714,994,241,1934,109,146,26,1
2021-11-26,Theni,1062,496,134,1540,5,0,0,0
2021-11-26,Thirupathur,419,363,79,475,2,3,4,0
2021-11-26,Thiruvallur,1152,718,143,1570,35,19,5,0
2021-11-26,Thiruvannamalai,978,254,202,204,23,11,10,0
2021-11-26,Thiruvarur,394,256,144,909,17,19,7,0
2021-11-26,Thoothukudi,643,316,132,754,8,4,7,0
2021-11-26,Tirunelveli,425,333,186,1184,25,3,4,0
2021-11-26,Tiruppur,768,596,211,250,52,24,13,0
2021-11-26,Trichy,2135,1422,434,1931,43,41,22,0
2021-11-26,Vellore,655,126,131,2239,23,1,6,0
2021-11-26,Villupuram,395,280,97,140,11,3,9,0
2021-11-26,Virudhunagar,787,456,137,184,7,8,1,2
2021-11-26,All,40795,27207,8719,35484,1492,1400,565,13
2021-11-27,Ariyalur,453,88,72,656,13,10,1,0
2021-11-27,Chengalpattu,1987,2797,670,2030,37,24,21,0
2021-11-27,Chennai,8170,3751,1853,100,158,247,93,0
2021-11-27,Coimbatore,3437,1880,518,3884,237,209,87,9
2021-11-27,Cuddalore,911,640,162,1832,4,30,14,0
2021-11-27,Dharmapuri,235,214,128,500,12,59,2,0
2021-11-27,Dindigul,568,805,166,751,8,28,2,0
2021-11-27,Erode,1981,952,333,175,177,120,67,0
2021-11-27,Kallakurichi,504,254,57,1540,9,4,1,0
2021-11-27,Kancheepuram,1255,1399,127,1172,38,2,4,0
2021-11-27,Kanyakumari,803,988,243,455,28,32,13,0
2021-11-27,Karur,973,281,164,326,37,16,15,0
2021-11-27,Krishnagiri,816,180,145,480,32,1,12,0
2021-11-27,Madurai,2032,1337,576,194,54,16,20,0
2021-11-27,Mayiladuthurai,276,221,17,132,12,15,1,0
2021-11-27,Nagapattinam,226,281,51,167,6,14,4,0
2021-11-27,Namakkal,523,366,122,388,49,19,19,4
2021-11-27,Nilgiris,574,322,81,48,42,29,16,0
2021-11-27,Perambalur,280,509,50,166,0,1,0,0
2021-11-27,Pudukottai,540,450,109,100,0,37,21,0
2021-11-27,Ramanathapuram,473,501,121,740,1,1,0,0
2021-11-27,Ranipet,376,152,13,1366,3,19,0,0
2021-11-27,Salem,1757,1559,528,4586,103,128,45,0
2021-11-27,Sivagangai,973,518,115,240,15,19,8,0
2021-11-27,Tenkasi,126,147,27,142,4,6,0,0
2021-11-27,Thanjavur,714,994,241,1934,109,144,26,1
2021-11-27,Theni,1062,496,134,1540,2,0,0,0
2021-11-27,Thirupathur,419,363,79,475,3,8,1,0
2021-11-27,Thiruvallur,1152,718,143,1570,33,21,3,0
2021-11-27,Thiruvannamalai,978,254,202,204,23,14,10,0
2021-11-27,Thiruvarur,394,256,144,909,18,20,7,0
2021-11-27,Thoothukudi,643,316,132,754,7,6,4,0
2021-11-27,Tirunelveli,425,333,186,1184,20,3,5,0
2021-11-27,Tiruppur,768,596,211,250,45,26,10,0
2021-11-27,Trichy,2135,1422,434,1931,40,41,21,0
2021-11-27,Vellore,655,126,131,2239,20,2,5,0
2021-11-27,Villupuram,395,280,97,140,10,4,8,0
2021-11-27,Virudhunagar,787,456,137,184,7,7,1,2
2021-11-27,All,40776,27202,8719,35484,1416,1382,567,16
2021-11-28,Ariyalur,453,88,72,656,11,10,1,0
2021-11-28,Chengalpattu,1987,2797,670,2030,33,20,21,0
2021-11-28,Chennai,8170,3751,1853,100,163,262,93,0
2021-11-28,Coimbatore,3435,1875,518,3884,217,196,87,15
2021-11-28,Cuddalore,911,640,162,1832,4,30,17,0
2021-11-28,Dharmapuri,235,214,128,500,6,24,2,0
2021-11-28,Dindigul,568,805,166,751,9,27,2,0
2021-11-28,Erode,1996,952,333,175,153,119,69,0
2021-11-28,Kallakurichi,504,254,57,1540,9,4,1,0
2021-11-28,Kancheepuram,1255,1399,127,1172,31,1,4,0
2021-11-28,Kanyakumari,803,988,243,455,28,32,13,0
2021-11-28,Karur,973,281,164,326,37,18,15,0
2021-11-28,Krishnagiri,816,180,145,480,31,1,12,0
2021-11-28,Madurai,2032,1337,576,194,55,15,21,0
2021-11-28,Mayiladuthurai,276,221,17,132,8,19,0,0
2021-11-28,Nagapattinam,226,281,51,167,8,7,6,0
2021-11-28,Namakkal,523,366,122,388,49,24,24,3
2021-11-28,Nilgiris,574,322,81,48,44,33,15,0
2021-11-28,Perambalur,280,509,50,166,0,1,0,0
2021-11-28,Pudukottai,540,450,109,100,0,34,20,0
2021-11-28,Ramanathapuram,473,501,121,740,1,1,0,0
2021-11-28,Ranipet,376,152,13,1366,3,19,0,0
2021-11-28,Salem,1757,1559,528,4586,109,117,46,0
2021-11-28,Sivagangai,973,518,115,240,16,19,9,0
2021-11-28,Tenkasi,126,147,27,142,4,6,0,0
2021-11-28,Thanjavur,714,994,241,1934,107,150,28,0
2021-11-28,Theni,1062,496,134,1540,2,0,0,0
2021-11-28,Thirupathur,419,363,79,475,4,6,1,0
2021-11-28,Thiruvallur,1152,718,143,1570,35,22,1,0
2021-11-28,Thiruvannamalai,978,254,202,204,25,14,10,0
2021-11-28,Thiruvarur,394,256,144,909,18,20,7,0
2021-11-28,Thoothukudi,643,316,132,754,7,7,8,0
2021-11-28,Tirunelveli,425,333,186,1184,24,2,5,0
2021-11-28,Tiruppur,768,595,211,250,42,26,12,0
2021-11-28,Trichy,2135,1422,434,1931,40,38,22,0
2021-11-28,Vellore,655,126,131,2239,20,2,3,0
2021-11-28,Villupuram,395,280,97,140,12,5,9,0
2021-11-28,Virudhunagar,787,456,137,184,7,7,1,0
2021-11-28,All,40789,27196,8719,35484,1372,1338,585,18
2021-11-29,Ariyalur,453,88,72,656,13,13,1,0
2021-11-29,Chengalpattu,1987,2797,670,2030,34,23,21,0
2021-11-29,Chennai,8164,3757,1853,100,164,260,92,0
2021-11-29,Coimbatore,3435,1875,518,3884,233,195,90,15
2021-11-29,Cuddalore,911,640,162,1832,4,28,18,0
2021-11-29,Dharmapuri,235,214,128,500,5,20,3,0
2021-11-29,Dindigul,568,805,166,751,8,25,2,0
2021-11-29,Erode,1996,952,333,175,153,119,61,0
2021-11-29,Kallakurichi,504,254,57,1540,7,4,1,0
2021-11-29,Kancheepuram,1255,1399,127,1172,29,1,5,0
2021-11-29,Kanyakumari,803,988,243,455,26,31,13,0
2021-11-29,Karur,973,281,164,326,36,14,12,0
2021-11-29,Krishnagiri,816,180,145,480,33,1,16,0
2021-11-29,Madurai,2032,1337,576,194,66,22,12,0
2021-11-29,Mayiladuthurai,276,221,17,132,4,19,0,1
2021-11-29,Nagapattinam,226,281,51,167,9,13,6,0
2021-11-29,Namakkal,523,366,122,388,54,24,19,0
2021-11-29,Nilgiris,574,322,81,48,46,27,15,0
2021-11-29,Perambalur,280,509,50,166,0,1,0,0
2021-11-29,Pudukottai,540,450,109,100,0,27,19,0
2021-11-29,Ramanathapuram,473,501,121,740,1,1,0,0
2021-11-29,Ranipet,376,152,13,1366,3,15,0,0
2021-11-29,Salem,1757,1559,528,4586,107,122,46,0
2021-11-29,Sivagangai,973,518,115,240,17,16,9,0
2021-11-29,Tenkasi,126,147,27,142,5,6,0,0
2021-11-29,Thanjavur,714,994,241,1934,93,125,25,0
2021-11-29,Theni,1062,496,134,1540,1,0,0,0
2021-11-29,Thirupathur,419,363,79,475,4,4,1,0
2021-11-29,Thiruvallur,1152,718,143,1570,35,14,4,0
2021-11-29,Thiruvannamalai,978,254,202,204,23,15,10,0
2021-11-29,Thiruvarur,394,256,144,909,19,19,7,0
2021-11-29,Thoothukudi,643,316,132,754,7,6,8,0
2021-11-29,Tirunelveli,425,333,186,1184,25,1,5,0
2021-11-29,Tiruppur,768,595,211,250,49,27,13,0
2021-11-29,Trichy,2135,1422,434,1931,31,41,25,0
2021-11-29,Vellore,655,126,131,2239,21,2,3,0
2021-11-29,Villupuram,395,280,97,140,9,6,10,0
2021-11-29,Virudhunagar,787,456,137,184,7,4,1,0
2021-11-29,All,40783,27202,8719,35484,1381,1291,573,16
2021-11-30,Ariyalur,453,88,72,656,15,12,1,0
2021-11-30,Chengalpattu,1987,2797,670,2030,34,23,21,0
2021-11-30,Chennai,8164,3757,1853,100,162,248,91,0
2021-11-30,Coimbatore,2882,1845,532,3884,241,179,86,15
2021-11-30,Cuddalore,911,640,162,1832,4,28,18,0
2021-11-30,Dharmapuri,235,214,128,500,4,20,2,0
2021-11-30,Dindigul,568,805,166,751,6,23,2,0
2021-11-30,Erode,1996,952,333,175,150,117,65,0
2021-11-30,Kallakurichi,504,254,57,1540,6,5,1,0
2021-11-30,Kancheepuram,1255,1399,127,1172,30,1,1,0
2021-11-30,Kanyakumari,803,988,243,455,26,32,14,0
2021-11-30,Karur,973,281,164,326,32,13,15,0
2021-11-30,Krishnagiri,816,180,145,480,32,1,13,0
2021-11-30,Madurai,2032,1337,576,194,64,22,14,0
2021-11-30,Mayiladuthurai,276,221,17,132,6,10,1,1
2021-11-30,Nagapattinam,226,281,51,167,7,11,10,0
2021-11-30,Namakkal,523,366,122,388,58,20,20,0
2021-11-30,Nilgiris,574,322,81,48,45,22,15,0
2021-11-30,Perambalur,280,509,50,166,0,0,0,0
2021-11-30,Pudukottai,540,450,109,100,0,20,19,0
2021-11-30,Ramanathapuram,473,501,121,740,2,1,0,0
2021-11-30,Ranipet,376,152,13,1366,4,15,0,0
2021-11-30,Salem,1757,1559,528,4586,93,114,45,0
2021-11-30,Sivagangai,973,518,115,240,16,15,9,0
2021-11-30,Tenkasi,126,147,27,142,5,6,0,0
2021-11-30,Thanjavur,714,994,241,1934,89,114,25,0
2021-11-30,Theni,1062,496,134,1540,1,0,0,0
2021-11-30,Thirupathur,419,363,79,475,3,5,1,0
2021-11-30,Thiruvallur,1152,718,143,1570,43,10,4,0
2021-11-30,Thiruvannamalai,978,254,202,204,24,15,10,0
2021-11-30,Thiruvarur,394,256,144,909,19,22,7,0
2021-11-30,Thoothukudi,643,316,132,754,6,7,7,0
2021-11-30,Tirunelveli,425,333,186,1184,23,1,5,0
2021-11-30,Tiruppur,768,595,211,250,58,24,9,0
2021-11-30,Trichy,2135,1422,434,1931,30,37,32,0
2021-11-30,Vellore,655,126,131,2239,27,2,3,0
2021-11-30,Villupuram,395,280,97,140,8,6,9,0
2021-11-30,Virudhunagar,787,456,137,184,7,4,1,0
2021-11-30,All,40230,27172,8733,35484,1380,1205,576,16
2021-12-01,Ariyalur,453,88,72,656,14,12,1,0
2021-12-01,Chengalpattu,1986,2797,670,2030,26,20,21,0
2021-12-01,Chennai,8164,3757,1853,100,162,240,89,0
2021-12-01,Coimbatore,2879,1845,532,3884,233,155,82,15
2021-12-01,Cuddalore,911,640,162,1832,4,28,18,0
